m49_code,country,region,cpc_code,commodity,year,loss_percentage,loss_percentage_original,loss_quantity,activity,food_supply_stage,treatment,cause_of_loss,sample_size,method_data_collection,reference,url,notes,major waste type,Region
356,India,,1379.01,Areca nuts,2006,0.19,0.19,,Drying,Farm,,,,Survey,"ICAR - S.K. Nanda, P.K. Vishwakarma",https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India,,Other,South Asia
356,India,,1379.01,Areca nuts,2006,1.85,1.85,,Retailing,Storage,,,,Survey,"ICAR - S.K. Nanda, P.K. Vishwakarma",https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India,,Other,South Asia
356,India,,1379.01,Areca nuts,2006,0.41,0.41,,"Cleaning, Winnowing",Farm,,,,Survey,"ICAR - S.K. Nanda, P.K. Vishwakarma",https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India,,Other,South Asia
356,India,,1379.01,Areca nuts,2006,0.06,0.06,,Packaging,Farm,,,,Survey,"ICAR - S.K. Nanda, P.K. Vishwakarma",https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India,,Other,South Asia
356,India,,1379.01,Areca nuts,2006,1.24,1.24,,Wholesale,Storage,,,,Survey,"ICAR - S.K. Nanda, P.K. Vishwakarma",https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India,,Other,South Asia
356,India,,1379.01,Areca nuts,2006,1.9,1.9,,Harvesting,Harvest,,,,Survey,"ICAR - S.K. Nanda, P.K. Vishwakarma",https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India,,Other,South Asia
356,India,,1651.0,"Pepper (<i>Piper</i> spp.), raw",2006,0.28,0.28,,Storage,Storage,,,,Survey,"ICAR - S.K. Nanda, P.K. Vishwakarma",https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India,,Other,South Asia
356,India,,1651.0,"Pepper (<i>Piper</i> spp.), raw",2006,0.71,0.71,,Harvesting,Harvest,,,,Survey,"ICAR - S.K. Nanda, P.K. Vishwakarma",https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India,,Other,South Asia
356,India,,1651.0,"Pepper (<i>Piper</i> spp.), raw",2006,0.24,0.24,,Packaging,Farm,,,,Survey,"ICAR - S.K. Nanda, P.K. Vishwakarma",https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India,,Other,South Asia
356,India,,1651.0,"Pepper (<i>Piper</i> spp.), raw",2006,0.31,0.31,,Transportation,Transport,,,,Survey,"ICAR - S.K. Nanda, P.K. Vishwakarma",https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India,,Other,South Asia
356,India,,1651.0,"Pepper (<i>Piper</i> spp.), raw",2006,0.57,0.57,,Wholesale,Storage,,,,Survey,"ICAR - S.K. Nanda, P.K. Vishwakarma",https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India,,Other,South Asia
356,India,,1651.0,"Pepper (<i>Piper</i> spp.), raw",2006,0.5,0.5,,Retailing,Storage,,,,Survey,"ICAR - S.K. Nanda, P.K. Vishwakarma",https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India,,Other,South Asia
356,India,,1651.0,"Pepper (<i>Piper</i> spp.), raw",2006,0.83,0.83,,"Cleaning, Winnowing",Farm,,,,Survey,"ICAR - S.K. Nanda, P.K. Vishwakarma",https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India,,Other,South Asia
356,India,,1651.0,"Pepper (<i>Piper</i> spp.), raw",2006,0.46,0.46,,Threshing,Farm,,,,Survey,"ICAR - S.K. Nanda, P.K. Vishwakarma",https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India,,Other,South Asia
356,India,,1651.0,"Pepper (<i>Piper</i> spp.), raw",2006,0.92,0.92,,Drying,Farm,,,,Survey,"ICAR - S.K. Nanda, P.K. Vishwakarma",https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India,,Other,South Asia
356,India,,1651.0,"Pepper (<i>Piper</i> spp.), raw",2006,0.03,0.03,,Processing,Storage,,,,Survey,"ICAR - S.K. Nanda, P.K. Vishwakarma",https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India,,Other,South Asia
356,India,,1651.0,"Pepper (<i>Piper</i> spp.), raw",2006,0.16,0.16,,Collection,Farm,,,,Survey,"ICAR - S.K. Nanda, P.K. Vishwakarma",https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India,,Other,South Asia
356,India,,1652.0,"Chillies and peppers, dry (<i>Capsicum</i> spp., <i>Pimenta</i> spp.), raw",2006,0.12,0.12,,Packaging,Farm,,,,Survey,"ICAR - S.K. Nanda, P.K. Vishwakarma",https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India,,Other,South Asia
356,India,,1652.0,"Chillies and peppers, dry (<i>Capsicum</i> spp., <i>Pimenta</i> spp.), raw",2006,1.64,1.64,,Harvesting,Harvest,,,,Survey,"ICAR - S.K. Nanda, P.K. Vishwakarma",https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India,,Other,South Asia
356,India,,1652.0,"Chillies and peppers, dry (<i>Capsicum</i> spp., <i>Pimenta</i> spp.), raw",2006,0.71,0.71,,Collection,Farm,,,,Survey,"ICAR - S.K. Nanda, P.K. Vishwakarma",https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India,,Other,South Asia
356,India,,1652.0,"Chillies and peppers, dry (<i>Capsicum</i> spp., <i>Pimenta</i> spp.), raw",2006,0.12,0.12,,Drying,Farm,,,,Survey,"ICAR - S.K. Nanda, P.K. Vishwakarma",https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India,,Other,South Asia
356,India,,1652.0,"Chillies and peppers, dry (<i>Capsicum</i> spp., <i>Pimenta</i> spp.), raw",2006,0.13,0.13,,Transportation,Transport,,,,Survey,"ICAR - S.K. Nanda, P.K. Vishwakarma",https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India,,Other,South Asia
356,India,,1652.0,"Chillies and peppers, dry (<i>Capsicum</i> spp., <i>Pimenta</i> spp.), raw",2006,0.67,0.67,,"Grading, Sorting",Farm,,,,Survey,"ICAR - S.K. Nanda, P.K. Vishwakarma",https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India,,Other,South Asia
356,India,,1652.0,"Chillies and peppers, dry (<i>Capsicum</i> spp., <i>Pimenta</i> spp.), raw",2006,0.9,0.9,,Storage,Storage,,,,Survey,"ICAR - S.K. Nanda, P.K. Vishwakarma",https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India,,Other,South Asia
356,India,,1652.0,"Chillies and peppers, dry (<i>Capsicum</i> spp., <i>Pimenta</i> spp.), raw",2006,0.61,0.61,,Storage,Storage,,,,Survey,"ICAR - S.K. Nanda, P.K. Vishwakarma",https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India,,Other,South Asia
356,India,,1652.0,"Chillies and peppers, dry (<i>Capsicum</i> spp., <i>Pimenta</i> spp.), raw",2006,1.96,1.96,,Retailing,Storage,,,,Survey,"ICAR - S.K. Nanda, P.K. Vishwakarma",https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India,,Other,South Asia
356,India,,1652.0,"Chillies and peppers, dry (<i>Capsicum</i> spp., <i>Pimenta</i> spp.), raw",2006,1.78,1.78,,Wholesale,Storage,,,,Survey,"ICAR - S.K. Nanda, P.K. Vishwakarma",https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India,,Other,South Asia
356,India,,1652.0,"Chillies and peppers, dry (<i>Capsicum</i> spp., <i>Pimenta</i> spp.), raw",2006,0.56,0.56,,"Cleaning, Winnowing",Farm,,,,Survey,"ICAR - S.K. Nanda, P.K. Vishwakarma",https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India,,Other,South Asia
356,India,,1652.0,"Chillies and peppers, dry (<i>Capsicum</i> spp., <i>Pimenta</i> spp.), raw",2006,0.99,0.99,,Processing,Storage,,,,Survey,"ICAR - S.K. Nanda, P.K. Vishwakarma",https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India,,Other,South Asia
356,India,,1654.0,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2006,0.52,0.52,,Wholesale,Storage,,,,Survey,"ICAR - S.K. Nanda, P.K. Vishwakarma",https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India,,Other,South Asia
356,India,,1654.0,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2006,0.16,0.16,,Packaging,Farm,,,,Survey,"ICAR - S.K. Nanda, P.K. Vishwakarma",https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India,,Other,South Asia
356,India,,1654.0,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2006,0.37,0.37,,Drying,Farm,,,,Survey,"ICAR - S.K. Nanda, P.K. Vishwakarma",https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India,,Other,South Asia
356,India,,1654.0,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2006,2.19,2.19,,Harvesting,Harvest,,,,Survey,"ICAR - S.K. Nanda, P.K. Vishwakarma",https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India,,Other,South Asia
356,India,,1654.0,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2006,0.2,0.2,,Transportation,Transport,,,,Survey,"ICAR - S.K. Nanda, P.K. Vishwakarma",https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India,,Other,South Asia
356,India,,1654.0,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2006,0.68,0.68,,Collection,Farm,,,,Survey,"ICAR - S.K. Nanda, P.K. Vishwakarma",https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India,,Other,South Asia
356,India,,1654.0,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2006,3.1,3.1,,Threshing,Farm,,,,Survey,"ICAR - S.K. Nanda, P.K. Vishwakarma",https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India,,Other,South Asia
356,India,,1654.0,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2006,1.89,1.89,,Storage,Storage,,,,Survey,"ICAR - S.K. Nanda, P.K. Vishwakarma",https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India,,Other,South Asia
356,India,,1654.0,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2006,0.4,0.4,,Retailing,Storage,,,,Survey,"ICAR - S.K. Nanda, P.K. Vishwakarma",https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India,,Other,South Asia
356,India,,1654.0,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2006,0.21,0.21,,"Cleaning, Winnowing",Farm,,,,Survey,"ICAR - S.K. Nanda, P.K. Vishwakarma",https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India,,Other,South Asia
356,India,,1699.0,"Other stimulant, spice and aromatic crops, n.e.c.",2006,0.76,0.76,,Retailing,Storage,,,,,"ICAR - S.K. Nanda, P.K. Vishwakarma",https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India,,Other,South Asia
356,India,,1699.0,"Other stimulant, spice and aromatic crops, n.e.c.",2006,1.32,1.32,,Farm,Storage,,,,,"ICAR - S.K. Nanda, P.K. Vishwakarma",https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India,,Other,South Asia
356,India,,1699.0,"Other stimulant, spice and aromatic crops, n.e.c.",2006,0.22,0.22,,Transportation,Farm,,,,,"ICAR - S.K. Nanda, P.K. Vishwakarma",https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India,,Other,South Asia
356,India,,1699.0,"Other stimulant, spice and aromatic crops, n.e.c.",2006,0.13,0.13,,Packaging,Farm,,,,,"ICAR - S.K. Nanda, P.K. Vishwakarma",https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India,,Other,South Asia
356,India,,1699.0,"Other stimulant, spice and aromatic crops, n.e.c.",2006,0.67,0.67,,"Grading, Sorting",Farm,,,,,"ICAR - S.K. Nanda, P.K. Vishwakarma",https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India,,Other,South Asia
356,India,,1699.0,"Other stimulant, spice and aromatic crops, n.e.c.",2006,0.12,0.12,,Drying,Farm,,,,,"ICAR - S.K. Nanda, P.K. Vishwakarma",https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India,,Other,South Asia
356,India,,1699.0,"Other stimulant, spice and aromatic crops, n.e.c.",2006,1.14,1.14,,"Cleaning, Winnowing",Farm,,,,,"ICAR - S.K. Nanda, P.K. Vishwakarma",https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India,,Other,South Asia
356,India,,1699.0,"Other stimulant, spice and aromatic crops, n.e.c.",2006,3.66,3.66,,Harvesting,Harvest,,,,,"ICAR - S.K. Nanda, P.K. Vishwakarma",https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India,,Other,South Asia
356,India,,1699.0,"Other stimulant, spice and aromatic crops, n.e.c.",2006,0.77,0.77,,Collection,Farm,,,,,"ICAR - S.K. Nanda, P.K. Vishwakarma",https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India,,Other,South Asia
356,India,,1699.0,"Other stimulant, spice and aromatic crops, n.e.c.",2006,0.95,0.95,,Wholesale,Storage,,,,,"ICAR - S.K. Nanda, P.K. Vishwakarma",https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India,,Other,South Asia
356,India,,1802.0,Sugar cane,2006,0.14,0.14,,Retailing,Storage,,,,,"ICAR - S.K. Nanda, P.K. Vishwakarma",https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India,,Other,South Asia
356,India,,1802.0,Sugar cane,2006,3.52,3.52,,Drying,Farm,,,,,"ICAR - S.K. Nanda, P.K. Vishwakarma",https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India,,Other,South Asia
356,India,,1802.0,Sugar cane,2006,0.22,0.22,,Transportation,Farm,,,,,"ICAR - S.K. Nanda, P.K. Vishwakarma",https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India,,Other,South Asia
356,India,,1802.0,Sugar cane,2006,0.31,0.31,,"Grading, Sorting",Farm,,,,,"ICAR - S.K. Nanda, P.K. Vishwakarma",https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India,,Other,South Asia
356,India,,1802.0,Sugar cane,2006,1.16,1.16,,Processing,Storage,,,,,"ICAR - S.K. Nanda, P.K. Vishwakarma",https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India,,Other,South Asia
356,India,,1802.0,Sugar cane,2006,0.09,0.09,,Packaging,Farm,,,,,"ICAR - S.K. Nanda, P.K. Vishwakarma",https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India,,Other,South Asia
356,India,,1802.0,Sugar cane,2006,0.86,0.86,,Collection,Farm,,,,,"ICAR - S.K. Nanda, P.K. Vishwakarma",https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India,,Other,South Asia
356,India,,1802.0,Sugar cane,2006,2.78,2.78,,Harvesting,Harvest,,,,,"ICAR - S.K. Nanda, P.K. Vishwakarma",https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India,,Other,South Asia
356,India,,1802.0,Sugar cane,2006,0.83,0.83,,Farm,Storage,,,,,"ICAR - S.K. Nanda, P.K. Vishwakarma",https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India,,Other,South Asia
356,India,,1651.0,"Pepper (<i>Piper</i> spp.), raw",2005,11.9,6.7-17.1,,,Farm,,,,Literature Review,"Sharma et al, 2005",http://ucanr.edu/datastoreFiles/234-1847.pdf,"Sourced from Sharma et al, 2005",Other,South Asia
356,India,,141.0,Soya beans,2006,3.14,3.14,,Harvesting,Harvest,,,,,"ICAR - S.K. Nanda, P.K. Vishwakarma",https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India,,"Roots, Tubers & Oil-Bearing Crops",South Asia
356,India,,141.0,Soya beans,2006,0.46,0.46,,Collection,Farm,,,,,"ICAR - S.K. Nanda, P.K. Vishwakarma",https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India,,"Roots, Tubers & Oil-Bearing Crops",South Asia
356,India,,142.0,"Groundnuts, excluding shelled",2006,0.2,0.2,,Packaging,Farm,,,,Survey,"ICAR - S.K. Nanda, P.K. Vishwakarma",https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India,,"Roots, Tubers & Oil-Bearing Crops",South Asia
356,India,,143.0,Cottonseed,2006,0.26,0.26,,Processing,Storage,,,,Survey,"ICAR - S.K. Nanda, P.K. Vishwakarma",https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India,,"Roots, Tubers & Oil-Bearing Crops",South Asia
356,India,,1442.0,Mustard seed,2006,1.78,1.78,,Threshing,Farm,,,,Survey,"ICAR - S.K. Nanda, P.K. Vishwakarma",https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India,,"Roots, Tubers & Oil-Bearing Crops",South Asia
356,India,,1442.0,Mustard seed,2006,1.09,1.09,,Collection,Farm,,,,Survey,"ICAR - S.K. Nanda, P.K. Vishwakarma",https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India,,"Roots, Tubers & Oil-Bearing Crops",South Asia
356,India,,1442.0,Mustard seed,2006,0.28,0.28,,Storage,Storage,,,,Survey,"ICAR - S.K. Nanda, P.K. Vishwakarma",https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India,,"Roots, Tubers & Oil-Bearing Crops",South Asia
